Stand,Plot ID,Quadrant,Genus Species,DBH 12.5cm or greater measured at 1.37m from base,Crown Vigor Classification 1 vigorous  5 dead,Crown Class (E D C I or O),Emerge holes between 1.25 and 1.75m,Woodpecker damage between 1.25 and 1.75m,Notes
T,ISMATDE2,NE,FRAM,39.3,3,C,0,0,many sprouts overhead
T,ISMATDE2,NE,FRPE,15.3,3,C,0,6,
T,ISMATDE2,NE,FRPE,27.6,2,C,0,0,
T,ISMATDE2,NE,Ostraya virginiana,3.4,,,,,3 stems - Osvi
T,ISMATDE2,NE,Ostraya virginiana,6.8,,,,,3 stems - Osvi
T,ISMATDE2,NE,Ostraya virginiana,9,,,,,3 stems - Osvi
T,ISMATDE2,NE,Populus tremuloides,30,,,,,
T,ISMATDE2,NE,Quercus bicolor,37.8,,,,,
T,ISMATDE2,NE,Quercus rubra,21.3,,,,,
T,ISMATDE2,NE,Ulmus rubra,15.7,,,,,
T,ISMATDE2,NE,Ulmus rubra,17,,,,,
T,ISMATDE2,NE,Ulmus rubra,51.5,,,,,
T,ISMATDE2,NW,Acer rubrum,19.6,,,,,
T,ISMATDE2,NW,Acer rubrum,4,,,,,
T,ISMATDE2,NW,Acer saccharum,44.5,,,,,
T,ISMATDE2,NW,Carya ovata,13.1,,,,,
T,ISMATDE2,NW,FRAM,23.5,4,C,0,0,sprouts above and at base
T,ISMATDE2,NW,FRAM,40,2,D,0,0,
T,ISMATDE2,NW,FRAM,63.3,1,D,0,0,
T,ISMATDE2,NW,Quercus bicolor,26.8,,,,,
T,ISMATDE2,NW,Quercus bicolor,33.7,,,,,
T,ISMATDE2,NW,Ulmus rubra,15.3,,,,,
T,ISMATDE2,SE,Acer saccharum,23.5,,,,,
T,ISMATDE2,SE,Carpinus caroliniana,3.1,,,,,
T,ISMATDE2,SE,Carpinus caroliniana,4.1,,,,,
T,ISMATDE2,SE,Carpinus caroliniana,7,,,,,
T,ISMATDE2,SE,Carya cordiformis,12.7,,,,,
T,ISMATDE2,SE,FRAM,36.2,2,C,0,0,2 stems - Fram
T,ISMATDE2,SE,FRAM,36.4,2,C,0,0,2 stems - Fram
T,ISMATDE2,SE,Ostraya virginiana,8.3,,,,,2 stems - Osvi
T,ISMATDE2,SE,Ostraya virginiana,8.7,,,,,2 stems - Osvi
T,ISMATDE2,SE,Prunus serotina,14.6,,,,,
T,ISMATDE2,SE,Prunus serotina,17.1,,,,,
T,ISMATDE2,SE,Prunus serotina,18.3,,,,,
T,ISMATDE2,SE,Prunus serotina,20.7,,,,,
T,ISMATDE2,SE,Prunus serotina,26.1,,,,,
T,ISMATDE2,SE,Quercus bicolor,35.8,,,,,center tree
T,ISMATDE2,SE,Quercus bicolor,39.3,,,,,
T,ISMATDE2,SW,Acer rubrum,30.1,,,,,
T,ISMATDE2,SW,Acer saccharum,3.1,,,,,
T,ISMATDE2,SW,Acer saccharum,3.6,,,,,
T,ISMATDE2,SW,Carpinus caroliniana,3.1,,,,,
T,ISMATDE2,SW,Carya ovata,2.7,,,,,
T,ISMATDE2,SW,FRAM,48,2,E,0,0,
T,ISMATDE2,SW,FRNI,17.5,5,C,1,0,dead sprouts overhead
T,ISMATDE2,SW,FRNI,28.5,4,C,0,0,live sprouts overhead and at base
T,ISMATDE2,SW,Ostraya virginiana,14.5,,,,,
T,ISMATDE2,SW,Prunus serotina,3.6,,,,,
T,ISMATDE2,SW,Quercus bicolor,17.2,,,,,
T,ISMATDE2,SW,Quercus bicolor,24.8,,,,,
T,ISMATDE2,SW,Tilia americana,16.1,,,,,2 stems - Tiam
T,ISMATDE2,SW,Tilia americana,56.1,,,,,2 stems - Tiam
T,ISMATDE3,NE,Acer rubrum,13.5,,,,,
T,ISMATDE3,NE,Acer rubrum,14.1,,,,,
T,ISMATDE3,NE,Acer rubrum,14.6,,,,,
T,ISMATDE3,NE,Acer rubrum,15.4,,,,,
T,ISMATDE3,NE,Acer rubrum,15.9,,,,,
T,ISMATDE3,NE,Acer rubrum,19.2,,,,,
T,ISMATDE3,NE,Acer rubrum,21.6,,,,,
T,ISMATDE3,NE,Acer saccharinum,12.5,,,,,
T,ISMATDE3,NE,Acer saccharum,3,,,,,
T,ISMATDE3,NE,Acer saccharum,5,,,,,
T,ISMATDE3,NE,Acer saccharum,5.6,,,,,
T,ISMATDE3,NE,Acer saccharum,6.5,,,,,
T,ISMATDE3,NE,Acer saccharum,9.9,,,,,
T,ISMATDE3,NE,Carpinus caroliniana,1,,,,,6 stems - Caca
T,ISMATDE3,NE,Carpinus caroliniana,2.6,,,,,
T,ISMATDE3,NE,Carpinus caroliniana,3.3,,,,,6 stems - Caca
T,ISMATDE3,NE,Carpinus caroliniana,5.2,,,,,6 stems - Caca
T,ISMATDE3,NE,Carpinus caroliniana,5.6,,,,,6 stems - Caca
T,ISMATDE3,NE,Carpinus caroliniana,6.1,,,,,6 stems - Caca
T,ISMATDE3,NE,Carpinus caroliniana,6.2,,,,,6 stems - Caca
T,ISMATDE3,NE,Carpinus caroliniana,7.5,,,,,
T,ISMATDE3,NE,Carya ovata,10.4,,,,,
T,ISMATDE3,NE,FRPE,14.2,4,C,1,14,lots of bark splitting
T,ISMATDE3,NE,FRPE,17.1,2,C,0,0,bark splitting -  live sprouts overhead
T,ISMATDE3,NE,FRPE,28.2,1,C,0,0,bark splitting
T,ISMATDE3,NE,FRPE,6.1,3,C,0,0,bark splitting -  visible galleries -  dead sprouts overhead
T,ISMATDE3,NE,Populus tremuloides,12.5,,,,,
T,ISMATDE3,NE,Populus tremuloides,17.8,,,,,
T,ISMATDE3,NE,Prunus serotina,9.3,,,,,
T,ISMATDE3,NE,Ulmus rubra,16.1,,,,,
T,ISMATDE3,NE,Ulmus rubra,10.8,,,,,
T,ISMATDE3,NW,Acer saccharum,15.9,,,,,
T,ISMATDE3,NW,Acer saccharum,39.8,,,,,
T,ISMATDE3,NW,Acer saccharum,3,,,,,2 stems - Acsa
T,ISMATDE3,NW,Acer saccharum,3.8,,,,,2 stems - Acsa
T,ISMATDE3,NW,Acer saccharum,5.6,,,,,
T,ISMATDE3,NW,Carya ovata,7.6,,,,,
T,ISMATDE3,NW,FRAM,13,1,C,0,0,2 stems - Fram
T,ISMATDE3,NW,FRAM,14.2,2,C,0,0,2 stems - Fram
T,ISMATDE3,NW,FRAM,19.1,2,C,0,0,
T,ISMATDE3,NW,FRAM,19.1,2,C,0,0,2 stems - Fram
T,ISMATDE3,NW,FRAM,20.8,1,C,0,0,2 stems - Fram
T,ISMATDE3,NW,FRNI,16.3,5,C,0,0,live sprouts along trunk
T,ISMATDE3,NW,FRPE,13,3,C,0,0,Bark splitting
T,ISMATDE3,NW,FRPE,15.3,1,C,1,0,sprouts overhead -  bark splitting w visibile galleries
T,ISMATDE3,NW,FRPE,15.3,1,C,0,0,
T,ISMATDE3,NW,FRPE,9.7,3,I,0,3,sprouts overhead -  bark splitting
T,ISMATDE3,NW,Ostraya virginiana,4.3,,,,,
T,ISMATDE3,NW,Prunus serotina,12.9,,,,,
T,ISMATDE3,NW,Ulmus rubra,5.5,,,,,
T,ISMATDE3,SE,Acer rubrum,12.6,,,,,2 stems - Acru
T,ISMATDE3,SE,Acer rubrum,18,,,,,
T,ISMATDE3,SE,Acer rubrum,5.4,,,,,5 stems - Acru
T,ISMATDE3,SE,Acer rubrum,4.1,,,,,5 stems - Acru
T,ISMATDE3,SE,Acer rubrum,8.1,,,,,5 stems - Acru
T,ISMATDE3,SE,Acer rubrum,6.4,,,,,5 stems - Acru
T,ISMATDE3,SE,Acer rubrum,5.9,,,,,5 stems - Acru
T,ISMATDE3,SE,Acer rubrum,5,,,,,2 stems - Acru
T,ISMATDE3,SE,Acer saccharinum,12.5,,,,,
T,ISMATDE3,SE,Acer saccharinum,14,,,,,
T,ISMATDE3,SE,Acer saccharum,19.4,,,,,
T,ISMATDE3,SE,Acer saccharum,4.3,,,,,
T,ISMATDE3,SE,Acer saccharum,6.8,,,,,
T,ISMATDE3,SE,FRAM,15.9,2,C,0,0,live sprouts along trunk
T,ISMATDE3,SE,FRAM,26.3,2,C,0,0,
T,ISMATDE3,SE,FRPE,14,1,C,0,0,
T,ISMATDE3,SE,FRPE,16.9,1,C,0,0,
T,ISMATDE3,SE,FRPE,17.8,2,C,0,0,
T,ISMATDE3,SE,FRPE,20.5,1,C,0,0,2 stems - Frpe
T,ISMATDE3,SE,FRPE,20.7,1,C,0,0,2 stems - Frpe
T,ISMATDE3,SE,FRPE,8.7,2,C,0,0,live sprouts along trunk -  bark splitting
T,ISMATDE3,SE,FRPE,8.8,2,C,0,2,live sprouts along trunk -  bark splitting
T,ISMATDE3,SE,Populus deltoides,23.2,,,,,
T,ISMATDE3,SE,Prunus serotina,13,,,,,2 stems - Prse
T,ISMATDE3,SE,Prunus serotina,17.1,,,,,2 stems - Prse
T,ISMATDE3,SE,Prunus serotina,8.7,,,,,
T,ISMATDE3,SE,Ulmus rubra,14.2,,,,,
T,ISMATDE3,SW,Acer saccharum,40.4,,,,,
T,ISMATDE3,SW,Acer saccharum,44.5,,,,,
T,ISMATDE3,SW,Acer saccharum,2.9,,,,,
T,ISMATDE3,SW,Acer saccharum,4.3,,,,,
T,ISMATDE3,SW,Acer saccharum,4.5,,,,,
T,ISMATDE3,SW,Acer saccharum,8,,,,,
T,ISMATDE3,SW,Carya cordiformis,17.9,,,,,2 stems - Caca
T,ISMATDE3,SW,Carya cordiformis,26.4,,,,,2 stems - Caca
T,ISMATDE3,SW,FRAM,20.7,2,C,0,0,bark splitting
T,ISMATDE3,SW,FRAM,21.7,4,C,1,4,live sprouts at base -  bark splitting
T,ISMATDE3,SW,FRAM,53.4,2,D,0,0,stem grew around fence -  sprouts high above
T,ISMATDE3,SW,FRPE,12.9,2,C,0,0,bark splitting
T,ISMATDE3,SW,FRPE,14.5,2,C,0,0,live sprouts overhead - bark splitting
T,ISMATDE3,SW,FRPE,14.7,1,C,0,0,
T,ISMATDE3,SW,FRPE,16.1,2,C,0,0,
T,ISMATDE3,SW,FRPE,16.3,4,C,1,0,bark splitting
T,ISMATDE3,SW,FRPE,16.5,1,C,0,5,live sprouts along trunk -  bark splitting
T,ISMATDE3,SW,FRPE,19.2,2,C,0,0,few live sprouts overhead
T,ISMATDE3,SW,FRPE,6.1,5,I,0,9,live sprouts at base -  WPD old
T,ISMATDE3,SW,FRPE,6.9,5,I,0,0,live sprouts at base
T,ISMATDE3,SW,FRPE,11.3,2,C,0,0,live sprouts at base
T,ISMATDE3,SW,Prunus serotina,22.4,,,,,
T,ISMATDE3,SW,Ulmus rubra,14.5,,,,,
T,ISMATDE3,SW,Ulmus rubra,6.7,,,,,
T,ISMATDE3,SW,Ulmus rubra,9.9,,,,,
U,ISRIP,NE,Acer saccharinum,23.6,,,,,
U,ISRIP,NE,Carpinus caroliniana,1,,,,,9 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,1,,,,,9 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,1.5,,,,,8 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,2,,,,,8 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,2,,,,,9 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,2,,,,,9 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,2,,,,,9 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,2.2,,,,,8 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,2.9,,,,,8 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,3,,,,,9 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,3.6,,,,,8 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,4.1,,,,,8 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,5.5,,,,,9 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,5.8,,,,,8 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,7.9,,,,,8 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,9.4,,,,,9 stems - Caca
U,ISRIP,NE,Carpinus caroliniana,11.1,,,,,9 stems - Caca
U,ISRIP,NE,FRNI,18.1,1,C,0,0,
U,ISRIP,NE,FRNI,22.5,2,C,0,0,center tree - many live sprouts overhead
U,ISRIP,NE,FRNI,5,1,I,0,0,
U,ISRIP,NE,FRNI,6.1,1,I,0,0,
U,ISRIP,NE,FRNI,7,1,I,0,0,
U,ISRIP,NE,FRNI,9,1,I,0,0,
U,ISRIP,NE,Quercus bicolor,50.1,,,,,
U,ISRIP,NW,Acer rubrum,14.9,,,,,
U,ISRIP,NW,Acer rubrum,19.1,,,,,
U,ISRIP,NW,Acer rubrum,23,,,,,
U,ISRIP,NW,Acer rubrum,23.6,,,,,
U,ISRIP,NW,Acer rubrum,34,,,,,
U,ISRIP,NW,Acer rubrum,63.1,,,,,
U,ISRIP,NW,Acer rubrum,5.4,,,,,2 stems - Acru
U,ISRIP,NW,Acer rubrum,12.4,,,,,2 stems - Acru
U,ISRIP,NW,Acer saccharinum,45.9,,,,,
U,ISRIP,NW,FRNI,13,3,I,0,0,2 stems - Frni - sprouts overhead and bark crack below
U,ISRIP,NW,FRNI,22.2,5,C,4,0,dead sprouts and bark splitting
U,ISRIP,NW,FRNI,5,1,I,0,0,
U,ISRIP,NW,FRNI,5.7,1,I,0,0,
U,ISRIP,NW,FRNI,6.4,1,I,0,0,
U,ISRIP,NW,FRNI,7.5,4,I,0,1,2 stems - Frni - sprouts overhead and bark crack below
U,ISRIP,NW,Tilia americana,36.7,,,,,2 stems - Tiam
U,ISRIP,NW,Tilia americana,7.1,,,,,2 stems - Tiam
U,ISRIP,SE,Acer rubrum,34,,,,,
U,ISRIP,SE,Acer saccharinum,17.7,,,,,
U,ISRIP,SE,Acer saccharinum,22.1,,,,,
U,ISRIP,SE,Acer saccharinum,29.3,,,,,
U,ISRIP,SE,Acer saccharinum,42.8,,,,,
U,ISRIP,SE,Carpinus caroliniana,5.7,,,,,3 stems - Caca
U,ISRIP,SE,Carpinus caroliniana,6.3,,,,,3 stems - Caca
U,ISRIP,SE,Carpinus caroliniana,6.4,,,,,3 stems - Caca
U,ISRIP,SE,FRNI,18.8,1,C,0,0,
U,ISRIP,SE,FRNI,8.5,1,I,0,0,
U,ISRIP,SE,FRNI,10,1,I,0,0,
U,ISRIP,SE,FRPE,12.5,1,C,0,0,
U,ISRIP,SE,FRPE,17.1,1,C,0,0,
U,ISRIP,SE,FRPE,5.6,1,O,0,0,
U,ISRIP,SE,FRPE,5.9,1,O,0,0,
U,ISRIP,SE,FRPE,7.7,1,I,0,0,
U,ISRIP,SE,Tilia americana,17.1,,,,,2 stems - Tiam
U,ISRIP,SE,Tilia americana,6.8,,,,,2 stems - Tiam
U,ISRIP,SE,Ulmus rubra,9.7,,,,,
U,ISRIP,SW,Acer rubrum,30.3,,,,,2 stems - Acru
U,ISRIP,SW,Acer rubrum,40.1,,,,,2 stems - Acru
U,ISRIP,SW,Acer saccharinum,19.7,,,,,
U,ISRIP,SW,Acer saccharinum,9.1,,,,,
U,ISRIP,SW,FRAM,13.5,2,C,0,0,3 stems - FRAM
U,ISRIP,SW,FRAM,2.2,3,O,0,0,3 stems - FRAM
U,ISRIP,SW,FRAM,6.5,2,I,0,0,3 stems - FRAM -  sprouting
U,ISRIP,SW,FRNI,12.5,4,I,0,0,sprouts all along trunk
U,ISRIP,SW,FRNI,13.5,1,C,0,0,
U,ISRIP,SW,FRNI,13.6,5,I,0,0,heavy sprouting above
U,ISRIP,SW,FRNI,15.5,3,C,0,0,sprouts all along trunk
U,ISRIP,SW,FRNI,17.2,3,C,2,0,sprouts everywherebark cracks
U,ISRIP,SW,FRNI,18.7,2,C,0,0,
U,ISRIP,SW,FRNI,22,5,C,1,0,bark cracks
U,ISRIP,SW,FRNI,22.2,5,C,5,0,dead sprouts at base and overhead -  bark cracking
U,ISRIP,SW,FRNI,24.3,3,C,0,1,much sprouting overhead -  bark splitting -  visible galleries
U,ISRIP,SW,FRNI,3.4,1,O,0,0,
U,ISRIP,SW,FRNI,5.5,1,O,0,0,
U,ISRIP,SW,FRNI,10.5,3,C,0,0,sprouts overhead -  bark cracks
U,ISRIP,SW,FRPE,4,1,O,0,0,sprouts at base
U,ISRIP,SW,Tilia americana,16.6,,,,,
U,ISRIP,SW,Tilia americana,18.1,,,,,
U,ISRIP2,NE,Acer rubrum,14.6,,,,,
U,ISRIP2,NE,Acer rubrum,22.7,,,,,
U,ISRIP2,NE,Acer rubrum,23.2,,,,,
U,ISRIP2,NE,Acer saccharum,70.5,,,,,
U,ISRIP2,NE,Carpinus caroliniana,2,,,,,6 stems - Caca
U,ISRIP2,NE,Carpinus caroliniana,2.6,,,,,6 stems - Caca
U,ISRIP2,NE,Carpinus caroliniana,3.1,,,,,6 stems - Caca
U,ISRIP2,NE,Carpinus caroliniana,3.2,,,,,
U,ISRIP2,NE,Carpinus caroliniana,4,,,,,6 stems - Caca
U,ISRIP2,NE,Carpinus caroliniana,4.5,,,,,2 stems - Caca
U,ISRIP2,NE,Carpinus caroliniana,5,,,,,6 stems - Caca
U,ISRIP2,NE,Carpinus caroliniana,5.5,,,,,6 stems - Caca
U,ISRIP2,NE,Carpinus caroliniana,9.1,,,,,2 stems - Caca
U,ISRIP2,NE,FRNI,27.5,5,C,0,0,bark splitting -  sprouts up 6-10'
U,ISRIP2,NE,FRNI,30,2,C,0,0,live sprouts high up on trunk bark splitting
U,ISRIP2,NE,FRNI,32.1,5,C,2,2,bark split w visible galleries
U,ISRIP2,NE,Ulmus rubra,12.7,,,,,
U,ISRIP2,NE,Ulmus rubra,7.1,,,,,2 stems - Ulru
U,ISRIP2,NE,Ulmus rubra,7.2,,,,,2 stems - Ulru
U,ISRIP2,NE,Unknown,35.2,,,,,
U,ISRIP2,NW,Acer rubrum,22.2,,,,,
U,ISRIP2,NW,Carpinus caroliniana,1,,,,,4 stems - Caca
U,ISRIP2,NW,Carpinus caroliniana,2.2,,,,,4 stems - Caca
U,ISRIP2,NW,Carpinus caroliniana,2.5,,,,,3 stems - Caca
U,ISRIP2,NW,Carpinus caroliniana,2.9,,,,,3 stems - Caca
U,ISRIP2,NW,Carpinus caroliniana,3.1,,,,,
U,ISRIP2,NW,Carpinus caroliniana,3.5,,,,,4 stems - Caca
U,ISRIP2,NW,Carpinus caroliniana,3.5,,,,,4 stems - Caca
U,ISRIP2,NW,Carpinus caroliniana,4.3,,,,,3 stems - Caca
U,ISRIP2,NW,FRNI,12.5,5,C,1,2,dead sprouts overhead
U,ISRIP2,NW,FRNI,15.3,5,C,0,0,dead sprouts above -  bark splits w visible galleries
U,ISRIP2,NW,FRNI,23.6,3,C,0,0,lives sprouts along trunk -  bark splitting
U,ISRIP2,NW,FRNI,34.1,4,C,0,0,live sprouts overhead -  few bark cracks
U,ISRIP2,NW,FRNI,8.1,1,O,0,0,few sprouts overhead
U,ISRIP2,NW,FRPE,15.3,1,C,0,2,bark splitting
U,ISRIP2,NW,FRPE,16.8,2,C,0,0,
U,ISRIP2,NW,FRPE,39.4,2,C,0,0,
U,ISRIP2,NW,Quercus bicolor,32.1,,,,,
U,ISRIP2,NW,Tilia americana,5.2,,,,,3 stems - Tiam
U,ISRIP2,NW,Tilia americana,6,,,,,2 stems - Tiam
U,ISRIP2,NW,Tilia americana,6.9,,,,,2 stems - Tiam
U,ISRIP2,NW,Tilia americana,8.1,,,,,3 stems - Tiam
U,ISRIP2,NW,Tilia americana,10.3,,,,,3 stems - Tiam
U,ISRIP2,NW,Ulmus rubra,13.3,,,,,
U,ISRIP2,SE,Carpinus caroliniana,3.6,,,,,
U,ISRIP2,SE,Carpinus caroliniana,4.1,,,,,2 stems - Caca
U,ISRIP2,SE,Carpinus caroliniana,7,,,,,2 stems - Caca
U,ISRIP2,SE,FRNI,13.8,5,C,0,0,
U,ISRIP2,SE,FRNI,16.4,2,C,0,0,bark splitting
U,ISRIP2,SE,FRNI,20.8,3,C,0,0,sprouts overhead and at base bark split w visible galleries
U,ISRIP2,SE,FRNI,22.9,4,C,0,0,many sprouts overhead
U,ISRIP2,SE,FRNI,23.9,4,C,1,0,live sprouts overhead and at base
U,ISRIP2,SE,FRNI,24.2,4,C,0,0,bark splitting
U,ISRIP2,SE,FRNI,26.5,5,C,0,0,bark splitting -  live sprouts overhead
U,ISRIP2,SE,FRNI,27.9,4,C,0,0,live sprouts high on trunk
U,ISRIP2,SE,FRNI,29.5,5,C,0,0,bark splitting w visible galleries
U,ISRIP2,SE,FRNI,29.7,5,C,3,14,dead sprouts along trunk
U,ISRIP2,SE,FRNI,31.5,4,C,0,0,overhead sprouts -  large bark splits
U,ISRIP2,SE,FRNI,31.5,4,C,0,0,many overhead sprouts -  new sprouts at bh -  bark splits
U,ISRIP2,SE,Ulmus rubra,16.2,,,,,
U,ISRIP2,SE,Ulmus rubra,17.4,,,,,
U,ISRIP2,SE,Ulmus rubra,7.4,,,,,
U,ISRIP2,SE,Ulmus rubra,9.4,,,,,
U,ISRIP2,SW,Acer rubrum,25.1,,,,,
U,ISRIP2,SW,Acer rubrum,32.7,,,,,
U,ISRIP2,SW,Carpinus caroliniana,1,,,,,5 stems - Caca
U,ISRIP2,SW,Carpinus caroliniana,1,,,,,5 stems - Caca
U,ISRIP2,SW,Carpinus caroliniana,2.4,,,,,5 stems - Caca
U,ISRIP2,SW,Carpinus caroliniana,2.8,,,,,5 stems - Caca
U,ISRIP2,SW,Carpinus caroliniana,3.5,,,,,5 stems - Caca
U,ISRIP2,SW,Carpinus caroliniana,4.1,,,,,2 stems - Caca
U,ISRIP2,SW,Carpinus caroliniana,4.5,,,,,5 stems - Caca
U,ISRIP2,SW,Carpinus caroliniana,5.5,,,,,5 stems - Caca
U,ISRIP2,SW,Carpinus caroliniana,5.6,,,,,2 stems - Caca
U,ISRIP2,SW,Carpinus caroliniana,5.7,,,,,5 stems - Caca
U,ISRIP2,SW,Carpinus caroliniana,6.1,,,,,2 stems - Caca
U,ISRIP2,SW,Carpinus caroliniana,6.8,,,,,
U,ISRIP2,SW,Carpinus caroliniana,7.1,,,,,5 stems - Caca
U,ISRIP2,SW,Carpinus caroliniana,7.3,,,,,2 stems - Caca
U,ISRIP2,SW,Carpinus caroliniana,7.6,,,,,5 stems - Caca
U,ISRIP2,SW,FRAM,17,3,C,0,3,
U,ISRIP2,SW,FRAM,27.2,5,C,0,0,
U,ISRIP2,SW,FRNI,13.7,4,C,0,0,many sprouts along trunk & at base
U,ISRIP2,SW,FRNI,17.3,5,I,1,15,bark split w visible galleries -  dead sprouts at base
U,ISRIP2,SW,FRNI,18.3,4,C,0,0,sprouts along trunk -  bark cracking
U,ISRIP2,SW,FRNI,26.9,4,C,1,2,many sprouts overhead and bark cracked near base
U,ISRIP2,SW,FRNI,35.6,3,C,0,0,sprouts overhead -  bark splitting
U,ISRIP2,SW,FRPE,23.2,4,C,0,0,sprouts overhead
U,ISRIP2,SW,FRPE,12,1,I,0,0,center tree
U,ISRIP2,SW,Quercus bicolor,25.1,,,,,
U,ISRIP2,SW,Tilia americana,13,,,,,7 stems - Tiam
U,ISRIP2,SW,Tilia americana,13.1,,,,,
U,ISRIP2,SW,Tilia americana,14.5,,,,,7 stems - Tiam
U,ISRIP2,SW,Tilia americana,18.3,,,,,2 stems - Tiam
U,ISRIP2,SW,Tilia americana,18.8,,,,,7 stems - Tiam
U,ISRIP2,SW,Tilia americana,20,,,,,7 stems - Tiam
U,ISRIP2,SW,Tilia americana,32.7,,,,,
U,ISRIP2,SW,Tilia americana,40.5,,,,,7 stems - Tiam
U,ISRIP2,SW,Tilia americana,3.9,,,,,7 stems - Tiam
U,ISRIP2,SW,Tilia americana,4.8,,,,,2 stems - Tiam
U,ISRIP2,SW,Tilia americana,7.4,,,,,7 stems - Tiam
U,ISRIP3,NE,Acer rubrum,12.6,,,,,
U,ISRIP3,NE,Acer rubrum,19.3,,,,,
U,ISRIP3,NE,Acer rubrum,48.9,,,,,
U,ISRIP3,NE,Acer saccharinum,14.4,,,,,
U,ISRIP3,NE,Acer saccharinum,17.4,,,,,
U,ISRIP3,NE,Acer saccharinum,20,,,,,
U,ISRIP3,NE,Acer saccharinum,24.7,,,,,
U,ISRIP3,NE,Acer saccharinum,25.7,,,,,
U,ISRIP3,NE,Acer saccharinum,28.4,,,,,2 stems - Acsi
U,ISRIP3,NE,Acer saccharinum,42.4,,,,,
U,ISRIP3,NE,Acer saccharinum,43.7,,,,,
U,ISRIP3,NE,Acer saccharinum,7.4,,,,,2 stems - Acsi
U,ISRIP3,NE,Acer saccharinum,9.8,,,,,2 stems - Acsi
U,ISRIP3,NE,Acer saccharinum,11.4,,,,,2 stems - Acsi
U,ISRIP3,NE,Carpinus caroliniana,5,,,,,3 stems - Caca
U,ISRIP3,NE,Carpinus caroliniana,6.6,,,,,3 stems - Caca
U,ISRIP3,NE,Carpinus caroliniana,7.3,,,,,3 stems - Caca
U,ISRIP3,NE,Carpinus caroliniana,7.4,,,,,3 stems - Caca
U,ISRIP3,NE,Carpinus caroliniana,7.7,,,,,3 stems - Caca
U,ISRIP3,NE,Carpinus caroliniana,8.2,,,,,3 stems - Caca
U,ISRIP3,NE,Tilia americana,29.1,,,,,
U,ISRIP3,NE,Ulmus rubra,4.2,,,,,
U,ISRIP3,NE,Ulmus rubra,6.3,,,,,
U,ISRIP3,NE,Ulmus rubra,7.6,,,,,
U,ISRIP3,NE,Ulmus rubra,9.9,,,,,
U,ISRIP3,NW,Acer rubrum,65.9,,,,,2 stems - Acru
U,ISRIP3,NW,Acer rubrum,10.6,,,,,2 stems - Acru
U,ISRIP3,NW,Acer saccharinum,27.8,,,,,2 stems - Acsi
U,ISRIP3,NW,Acer saccharinum,12.1,,,,,2 stems - Acsi
U,ISRIP3,NW,Carpinus caroliniana,3,,,,,
U,ISRIP3,NW,FRAM,52.5,4,D,0,0,live sprouts overhead and at base
U,ISRIP3,NW,FRNI,14.2,3,I,0,0,bark splitting
U,ISRIP3,NW,FRNI,18,3,C,0,0,live sprouts high on trunk
U,ISRIP3,NW,FRNI,25.8,5,C,3,6, 2 stems - Frni - live sprouts overhead -  bark splitting wvisible galleries
U,ISRIP3,NW,FRNI,26.5,3,C,2,0,large sprouts overhead -  bark splitting
U,ISRIP3,NW,FRNI,26.5,3,C,0,0, 2 stems - Frni - live sprouts overhead -  bark splitting wvisible galleries
U,ISRIP3,NW,FRNI,36.4,2,C,0,0,bark splitting
U,ISRIP3,NW,FRNI,9.7,1,I,0,0,sprouts along trunk -  bark splitting wvisible galleries
U,ISRIP3,NW,Ulmus rubra,4.7,,,,,2 stems - Ulru
U,ISRIP3,NW,Ulmus rubra,7.5,,,,,
U,ISRIP3,NW,Ulmus rubra,8.7,,,,,2 stems - Ulru
U,ISRIP3,NW,Ulmus rubra,10.7,,,,,
U,ISRIP3,SE,Acer rubrum,16.6,,,,,center tree
U,ISRIP3,SE,Acer saccharinum,28.7,,,,,
U,ISRIP3,SE,Carpinus caroliniana,10.8,,,,,2 stems - Caca
U,ISRIP3,SE,Carpinus caroliniana,12,,,,,2 stems - Caca
U,ISRIP3,SE,Tilia americana,45.2,,,,,
U,ISRIP3,SE,Ulmus rubra,14.2,,,,,
U,ISRIP3,SE,Ulmus rubra,14.8,,,,,
U,ISRIP3,SE,Ulmus rubra,10.9,,,,,
U,ISRIP3,SW,Acer rubrum,20.6,,,,,
U,ISRIP3,SW,Acer rubrum,34,,,,,
U,ISRIP3,SW,Acer rubrum,38.4,,,,,
U,ISRIP3,SW,FRAM,43.7,5,C,0,1,live sprouts -  lightning struck tree
U,ISRIP3,SW,FRAM,48.5,3,D,0,0,sprouting along trunk
U,ISRIP3,SW,FRNI,15.1,3,C,3,1,live sprouts at base and along trunk
